audio_file,local_year,local_artist_slug,local_title_slug,HCI_v1_score,HCI_v1_raw,HCI_axis_Danceability,HCI_axis_Energy,HCI_axis_LoudnessFit,HCI_axis_RuntimeFit,HCI_axis_TempoFit,HCI_axis_Valence,feat_tempo_bpm,feat_duration_sec,feat_loudness_LUFS,feat_danceability,feat_energy,feat_valence,spotify_id,spotify_tempo,spotify_duration_sec,spotify_loudness,spotify_danceability,spotify_energy,spotify_valence,tempo_drift_pct,duration_drift_pct,loudness_diff_db,danceability_diff,energy_diff,valence_diff,drift_pct_vs_EchoTarget_v2,drift_pct_vs_success_index_raw,drift_pass_fail_vs_EchoTarget_v2,meta_year,meta_year_end_rank,meta_title,meta_artist,meta_best_rank,meta_weeks_on_chart,meta_chart_points,meta_s_rank,meta_s_weeks,meta_s_peak,meta_success_index_raw,meta_echo_z,meta_EchoTarget_v2,meta_echo_decile,meta_id,meta_spotify_album,meta_spotify_artist,meta_spotify_id,meta_spotify_name,meta_spotify_popularity,meta_spotify_release_date
features_output/2025/11/22/1986/1986_howard_jones__no_one_is_to_blame__album/1986_howard_jones__no_one_is_to_blame__album.hci.json,1986,howard jones,no one is to blame,0.8134807555731031,0.40689068010729595,0.4143892400994063,0.37831300542510216,0.9556399649650834,0.190210756341997,0.4360816470359944,0.522349431741276,93.96306818181819,208.79383219954647,-18.28087939351153,0.4143892400994063,0.37831300542510216,0.5713252021700408,4AoR61nMXOgXrrNjuusASh,95.119,249.853,-8.824,0.747,0.496,0.817,-1.2152480768109555,-16.4333299181733,-9.45687939351153,-0.3326107599005937,-0.11768699457489784,-0.24567479782995916,83.38202069241306,35.171266232454194,FAIL,1986,21,No One Is To Blame,Howard Jones,4,23,1398.0,0.4871794871794872,0.5476190476190477,0.9696969696969697,0.6018148518148518,-0.1742833663923887,0.44359897033611356,5,61,Action Replay,Howard Jones,4AoR61nMXOgXrrNjuusASh,No One Is To Blame,14.0,1986-01-01
features_output/2025/11/22/1986/1986_huey_lewis_and_the_news__stuck_with_you__album/1986_huey_lewis_and_the_news__stuck_with_you__album.hci.json,1986,huey lewis and the news,stuck with you,0.9499465914274428,0.47840691234140476,0.5232081243425196,0.37659478529258994,0.5277603061015522,3.0224693706296965e-06,0.8428915398215626,0.6277440021223859,120.18531976744185,266.7508390022676,-20.135591789200117,0.5232081243425196,0.37659478529258994,0.5706379141170359,2cFl7utlqyZjCXN1G5nRvA,120.717,269.573,-11.402,0.704,0.544,0.628,-0.4404352597878881,-1.0469004676775482,-8.733591789200117,-0.18079187565748034,-0.1674052147074101,-0.0573620858829641,442.5414416906984,130.21342162422715,FAIL,1986,34,Stuck With You,Huey Lewis & The News,1,19,1339.0,0.15384615384615385,0.4523809523809524,1.0,0.4126373626373626,-1.1922772336825187,0.17509198716086377,2,74,Fore!,Huey Lewis & The News,2cFl7utlqyZjCXN1G5nRvA,Stuck With You,63.0,1986-01-01
features_output/2025/11/22/1986/1986_inxs__what_you_need__album/1986_inxs__what_you_need__album.hci.json,1986,inxs,what you need,1.0,0.5233423528337654,0.5622390737031786,0.36658335771962425,0.84463008448757,0.09868642041596673,0.9795814574168512,0.6329638077469715,114.84375,214.73814058956916,-17.91833018920615,0.5622390737031786,0.36658335771962425,0.5666333430878496,14tERgpNCOzUE1ztMR4CGe,116.033,215.373,-6.156,0.697,0.838,0.444,-1.0249239440504005,-0.29477205147852087,-11.76233018920615,-0.13476092629682135,-0.4714166422803757,0.12263334308784962,331.2747845531877,115.99136897626468,FAIL,1986,30,What You Need,INXS,5,20,1350.0,0.2564102564102564,0.47619047619047616,0.9595959595959596,0.462981462981463,-0.9213676998507764,0.23187073202900718,3,70,What You Need / Sweet as Sin,INXS,14tERgpNCOzUE1ztMR4CGe,What You Need - 45 Version,16.0,1986
features_output/2025/11/22/1986/1986_janet_jackson__what_have_you_done_for_me_lately__album/1986_janet_jackson__what_have_you_done_for_me_lately__album.hci.json,1986,janet jackson,what have you done for me lately,1.0,0.5338212836467903,0.6292606289098959,0.4055027895508614,0.041103161753550575,6.123599831357933e-11,0.9795814574168512,0.6885828259418976,114.84375,299.4445351473923,-21.94381414087,0.6292606289098959,0.4055027895508614,0.5822011158203446,2SFq0UIiBWkBgky0fkrHP0,114.045,299.493,-12.408,0.846,0.396,0.841,0.7003814283835313,-0.01618229895446907,-9.53581414087,-0.2167393710901041,0.009502789550861368,-0.25879888417965535,151.61740923437145,74.00121679172581,FAIL,1986,22,What Have You Done For Me Lately,Janet Jackson,4,21,1375.0,0.46153846153846156,0.5,0.9696969696969697,0.5747086247086247,-0.3201462440502247,0.3974287800843464,5,62,Control,Janet Jackson,2SFq0UIiBWkBgky0fkrHP0,What Have You Done For Me Lately,49.0,1986-02-04
features_output/2025/11/22/1986/1986_janet_jackson__when_i_think_of_you__album/1986_janet_jackson__when_i_think_of_you__album.hci.json,1986,janet jackson,when i think of you,1.0,0.5088657041400049,0.5811859964025641,0.3839507428019058,0.8003248683621882,0.004205808865885937,0.9269289476361902,0.656922729133483,117.45383522727273,235.54321995464852,-19.5356569159985,0.5811859964025641,0.3839507428019058,0.5735802971207623,3mJ6pNcFM2CkykCYSREdKT,116.207,235.493,-11.386,0.759,0.639,0.706,1.072943305715439,0.02132545538445975,-8.149656915998502,-0.17781400359743593,-0.25504925719809424,-0.13241970287923766,430.71414405647533,135.04089539388718,FAIL,1986,33,When I Think Of You,Janet Jackson,1,19,1342.0,0.17948717948717952,0.4523809523809524,1.0,0.4254578754578755,-1.1232880347902987,0.18842535312071618,2,73,Control,Janet Jackson,3mJ6pNcFM2CkykCYSREdKT,When I Think Of You,57.0,1986-02-04
features_output/2025/11/22/1986/1986_jermaine_stewart__we_don_t_have_to_take_our_clothes_off__album/1986_jermaine_stewart__we_don_t_have_to_take_our_clothes_off__album.hci.json,1986,jermaine stewart,we dont have to take our clothes off,0.9140040790572657,0.4595708934532299,0.5294720721884798,0.3644556130992725,0.7400581336190266,0.0009858443488363214,0.7324869056817207,0.6300249254010699,123.046875,242.97360544217688,-17.66601032605386,0.5294720721884798,0.3644556130992725,0.565782245239709,6S7OQQ19MSi5Fo2PQ6LL1u,122.588,245.027,-4.0,0.807,0.841,0.911,0.3743229353607255,-0.838027873590711,-13.666010326053861,-0.27752792781152025,-0.4765443869007275,-0.34521775476029104,460.68430991689473,128.30462051811645,FAIL,1986,36,We Don't Have To Take Our Clothes Off,Jermaine Stewart,5,22,1330.0,0.10256410256410253,0.5238095238095238,0.9595959595959596,0.40034410034410034,-1.258429214438478,0.1630158117306226,2,76,We Don't Have To Take Our Clothes Off,Jermaine Stewart,6S7OQQ19MSi5Fo2PQ6LL1u,We Don't Have To Take Our Clothes Off,50.0,1986-01-01
features_output/2025/11/22/1986/1986_kenny_loggins__danger_zone__album/1986_kenny_loggins__danger_zone__album.hci.json,1986,kenny loggins,danger zone,0.6387098673192861,0.3153003171869931,0.3463134840822733,0.36160741532170493,0.7415666798595592,0.08234030314057714,0.006247640322132947,0.5952930602552704,156.60511363636363,216.22421768707483,-17.66941561783975,0.3463134840822733,0.36160741532170493,0.5646429661286819,34x6hEJgGAOQvmlMql5Ige,157.17,215.133,-6.056,0.544,0.897,0.647,-0.3594110604036149,0.5072293358409992,-11.613415617839749,-0.19768651591772674,-0.5353925846782951,-0.0823570338713181,66.84499676557279,12.86052024986904,FAIL,1986,23,Danger Zone,Kenny Loggins,2,21,1373.0,0.4358974358974359,0.5,0.98989898989899,0.565928515928516,-0.3673933923824717,0.3828163143643509,5,63,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,34x6hEJgGAOQvmlMql5Ige,"Danger Zone - From ""Top Gun"" Original Soundtrack",74.0,1997-03-25
features_output/2025/11/22/1986/1986_level_42__something_about_you__single/1986_level_42__something_about_you__single.hci.json,1986,level 42,something about you,0.9708204065516386,0.48934603568087004,0.5290252424677317,0.396498938495391,0.35881587671341514,5.600022298992129e-06,0.8968923318441594,0.6136541012556394,105.46875,264.5217233560091,-20.525694362441396,0.5290252424677317,0.396498938495391,0.5785995753981563,0GZzK43dJ6uNjOuitlCxDr,104.893,225.733,-5.345,0.689,0.863,0.889,0.5488926811131336,17.183452732214203,-15.180694362441397,-0.1599747575322682,-0.466501061504609,-0.3104004246018437,16.009561616653166,11.856568798303016,FAIL,1986,2,Something About You,Level 42,7,27,1572.0,0.9743589743589743,0.6428571428571429,0.9393939393939394,0.8679154179154179,1.257645694251059,0.836845164331935,9,42,"7"" Singles",Level 42,0GZzK43dJ6uNjOuitlCxDr,"Something About You - 7"" Version",60.0,2022-06-17
features_output/2025/11/22/1986/1986_lionel_richie__dancing_on_the_ceiling__album/1986_lionel_richie__dancing_on_the_ceiling__album.hci.json,1986,lionel richie,dancing on the ceiling,0.76460238712146,0.38127550157174545,0.4445521929777978,0.38647800470624216,0.9405098674025003,1.6064736124503416e-06,0.341870315431007,0.6147508898418133,132.51201923076923,268.9799546485261,-18.21741634504646,0.4445521929777978,0.38647800470624216,0.5745912018824968,0snPJPxkk0MbTc0xeUvAPt,133.197,270.72,-8.642,0.698,0.774,0.731,-0.5142614092140035,-0.6427472486236526,-9.57541634504646,-0.25344780702220215,-0.38752199529375786,-0.1564087981175032,667.9961766362068,139.38082415864997,FAIL,1986,40,Dancing On The Ceiling,Lionel Richie,2,17,1317.0,0.0,0.40476190476190477,0.98989898989899,0.3194083694083694,-1.693957131081439,0.09955809812366366,1,80,Dancing On The Ceiling (Expanded Edition),Lionel Richie,0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,67.0,1986
features_output/2025/11/22/1986/1986_lisa_lisa_and_cult_jam_with_full_force_featuring_paul_anthony_and_bow_legged_lou__all_cried_out__album/1986_lisa_lisa_and_cult_jam_with_full_force_featuring_paul_anthony_and_bow_legged_lou__all_cried_out__album.hci.json,1986,lisa lisa and cult jam with full force featuring paul anthony and bow legged lou,all cried out,0.6305062270447731,0.31100112069312935,0.3467248173751682,0.3667040074650675,0.6004262081703401,9.759894472831068e-09,0.07886271745502214,0.5737151721036238,143.5546875,285.3268027210884,-17.362713370097136,0.3467248173751682,0.3667040074650675,0.566681602986027,0046quUYhSAFccrKIC3Iht,144.435,284.973,-9.959,0.48,0.435,0.328,-0.6094869664555006,0.12415306751461148,-7.403713370097137,-0.1332751826248318,-0.06829599253493251,0.23868160298602697,21.5076443933094,-2.249535799716728,FAIL,1986,17,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,8,23,1421.0,0.5897435897435898,0.5476190476190477,0.9292929292929293,0.645016095016095,0.05818932805654539,0.5189025185970034,6,57,Lisa Lisa and Cult Jam with Full Force (Expanded Edition) (with Full Force),"Lisa Lisa & Cult Jam, Full Force",0046quUYhSAFccrKIC3Iht,All Cried Out (with Full Force),43.0,1985-06-01
features_output/2025/11/22/1986/1986_madonna__live_to_tell__album/1986_madonna__live_to_tell__album.hci.json,1986,madonna,live to tell,0.5381499981035303,0.26260095169934233,0.2833681379924917,0.36113870501695183,0.703864669198937,2.3307713990615004e-21,0.02430504023165242,0.40679382695495786,73.828125,351.4572335600907,-17.585523528687116,0.2833681379924917,0.36113870501695183,0.5644554820067808,095MMFhB9qxPx2VsmvjnUs,109.841,353.0,-14.156,0.673,0.314,0.27,-32.786368478072845,-0.43704431725476334,-3.429523528687115,-0.3896318620075083,0.04713870501695183,0.29445548200678073,302.6288522665194,46.62170607012352,FAIL,1986,37,Live To Tell,Madonna,1,18,1328.0,0.07692307692307687,0.42857142857142855,1.0,0.367032967032967,-1.4376816697419859,0.13365907462272547,1,77,True Blue,Madonna,095MMFhB9qxPx2VsmvjnUs,Live to Tell,61.0,1986-06-30
features_output/2025/11/22/1986/1986_miami_sound_machine__words_get_in_the_way__album/1986_miami_sound_machine__words_get_in_the_way__album.hci.json,1986,miami sound machine,words get in the way,0.660010086022913,0.3264629014184914,0.2708536350177509,0.36875561448465194,0.19097462529067086,0.25349107462946896,0.006247640322132947,0.5594294440569433,156.60511363636363,205.82167800453516,-21.028202121840668,0.2708536350177509,0.36875561448465194,0.5675022457938608,5xbqrbNPBTAOGDA6GD3O46,155.656,205.533,-17.352,0.674,0.31,0.56,0.60975075574576,0.1404533600614847,-3.6762021218406673,-0.40314636498224915,0.05875561448465194,0.007502245793860718,-1.424052210967245,-10.220132193141623,PASS,1986,11,Words Get In The Way,Miami Sound Machine,5,24,1446.0,0.7435897435897436,0.5714285714285714,0.9595959595959596,0.7351426351426351,0.5431744366326297,0.6695447528797117,7,51,Primitive Love,Miami Sound Machine,5xbqrbNPBTAOGDA6GD3O46,Words Get In the Way,48.0,1985-08-13
features_output/2025/11/22/1986/1986_mr_mister__kyrie__album/1986_mr_mister__kyrie__album.hci.json,1986,mr mister,kyrie,0.6631712836419185,0.328119557398674,0.34254798866710806,0.349621125090495,0.9913365448646059,5.600022298992129e-06,0.31315487384992663,0.4633877567622153,90.66611842105263,264.5217233560091,-18.841973362192373,0.34254798866710806,0.349621125090495,0.559848450036198,5K3Q1gue9nWLLwh6bYQFoB,89.913,265.84,-13.749,0.496,0.566,0.672,0.8376079332828773,-0.49589100360776583,-5.092973362192373,-0.15345201133289194,-0.21637887490950497,-0.11215154996380206,217.28341891024368,49.37769012726382,FAIL,1986,31,Kyrie,Mr. Mister,1,18,1348.0,0.23076923076923073,0.42857142857142855,1.0,0.44395604395604393,-1.0237464763886677,0.20901542410242466,2,71,Welcome To The Real World,Mr. Mister,5K3Q1gue9nWLLwh6bYQFoB,Kyrie,57.0,1985-11-27
features_output/2025/11/22/1986/1986_nu_shooz__i_can_t_wait__album/1986_nu_shooz__i_can_t_wait__album.hci.json,1986,nu shooz,i cant wait,0.9447819710309477,0.47570034340886264,0.5188210990951565,0.4017196101643721,0.31648040887920886,1.510132005416487e-15,0.8265786507073936,0.6070827004862525,103.359375,324.70784580498866,-20.636001162015397,0.5188210990951565,0.4017196101643721,0.5806878440657488,0KCCNoVVXBatkTRvKOEf2t,104.274,326.507,-13.622,0.851,0.574,0.84,-0.8771361988606948,-0.5510308186382957,-7.014001162015397,-0.3321789009048435,-0.17228038983562788,-0.25931215593425117,17.731748735790546,13.201188690147006,FAIL,1986,3,I Can't Wait,Nu Shooz,3,23,1517.0,0.9487179487179487,0.5476190476190477,0.9797979797979798,0.8346042846042846,1.0783932389475512,0.8024869936750827,9,43,Poolside,Nu Shooz,0KCCNoVVXBatkTRvKOEf2t,I Can't Wait,60.0,1986-05-05
features_output/2025/11/22/1986/1986_orchestral_manoeuvres_in_the_dark__if_you_leave__album/1986_orchestral_manoeuvres_in_the_dark__if_you_leave__album.hci.json,1986,orchestral manoeuvres in the dark,if you leave,0.9411527030602425,0.473798390664369,0.5065241476621776,0.3751480049462655,0.8524091581531774,1.2968728222695762e-06,0.8428915398215626,0.6182253546833861,120.18531976744185,269.7229931972789,-17.9390506135228,0.5065241476621776,0.3751480049462655,0.5700592019785062,0Des4gyZ2Z9jq6VA8VPwGE,120.362,265.36,-13.808,0.631,0.592,0.896,-0.14679070849449238,1.6441789257155979,-4.131050613522799,-0.12447585233782243,-0.21685199505373448,-0.3259407980214938,475.4658115226855,134.76049234071832,FAIL,1986,35,If You Leave,Orchestral Manoeuvres In The Dark,4,20,1338.0,0.1282051282051282,0.47619047619047616,0.9696969696969697,0.4008991008991009,-1.2554426690318885,0.1635462410129887,2,75,Pretty In Pink,Orchestral Manoeuvres In The Dark,0Des4gyZ2Z9jq6VA8VPwGE,"If You Leave - From ""Pretty In Pink""",43.0,1986-01-01
features_output/2025/11/22/1986/1986_patti_labelle_and_michael_mcdonald__on_my_own__album/1986_patti_labelle_and_michael_mcdonald__on_my_own__album.hci.json,1986,patti labelle and michael mcdonald,on my own,0.7631306051428938,0.3805042000872518,0.4814096536974007,0.376936230292882,0.9926459665724124,1.6184625120066765e-09,0.37101305785111693,0.5536662570636484,92.28515625,290.52807256235826,-18.828479144823632,0.4814096536974007,0.376936230292882,0.5707744921171528,5HrVgmO1govSOrPUehW1VV,92.093,290.84,-12.964,0.62,0.402,0.483,0.20865456657943215,-0.10725052868990298,-5.8644791448236315,-0.1385903463025993,-0.025063769707118044,0.08777449211715282,-8.426004362491101,-11.7038969256156,PASS,1986,1,On My Own,Patti LaBelle & Michael McDonald,1,23,1582.0,1.0,0.5476190476190477,1.0,0.8642857142857143,1.2381136872919631,0.8333485940306768,9,41,Winner In You,"Patti LaBelle, Michael McDonald",5HrVgmO1govSOrPUehW1VV,On My Own,60.0,1986-01-01
features_output/2025/11/22/1986/1986_pet_shop_boys__west_end_girls__album/1986_pet_shop_boys__west_end_girls__album.hci.json,1986,pet shop boys,west end girls,1.0,0.539912912519336,0.6682856955618355,0.38032672791362354,0.6275333946087693,7.589056391397256e-09,0.9996926215910155,0.6911724224604855,112.34714673913044,286.0698412698413,-17.42062364279568,0.6682856955618355,0.38032672791362354,0.5721306911654493,2Di0qFNb7ATroCGB3q0Ka7,113.259,285.907,-7.471,0.656,0.914,0.576,-0.8051044604575027,0.05695602760383427,-9.949623642795679,0.012285695561835452,-0.5336732720863765,-0.003869308834550611,81.54291825048736,50.74544450579791,FAIL,1986,15,West End Girls,Pet Shop Boys,1,20,1434.0,0.641025641025641,0.47619047619047616,1.0,0.6633699633699633,0.15695438465246314,0.550833934827593,6,55,Please: Further Listening 1984 - 1986 (2018 Remaster),Pet Shop Boys,2Di0qFNb7ATroCGB3q0Ka7,West End Girls - 2018 Remaster,75.0,1986-03-24
features_output/2025/11/22/1986/1986_peter_cetera__glory_of_love_theme_from_the_karate_kid_part_ii__album/1986_peter_cetera__glory_of_love_theme_from_the_karate_kid_part_ii__album.hci.json,1986,peter cetera,glory of love theme from the karate kid part ii,0.6062056915658343,0.2982661916330827,0.30729987718148144,0.356006672426274,0.8058912087821631,2.6905129147221235e-05,0.07886271745502214,0.5474009776065716,143.5546875,258.5774149659864,-17.82008901209435,0.30729987718148144,0.356006672426274,0.5624026689705096,1eyq8cjUQ2daFthW2PC2GM,144.998,258.12,-8.485,0.518,0.585,0.312,-0.9954016607125551,0.17721019912691846,-9.33508901209435,-0.21070012281851858,-0.22899332757372598,0.2504026689705096,3.6093731998377185,-11.286971965975475,PASS,1986,14,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,1,21,1434.0,0.6666666666666667,0.5,1.0,0.6833333333333333,0.26438042292749114,0.5850876931729028,6,54,Solitude / Solitaire,Peter Cetera,1eyq8cjUQ2daFthW2PC2GM,Glory of Love,75.0,1986
features_output/2025/11/22/1986/1986_peter_gabriel__sledgehammer__album/1986_peter_gabriel__sledgehammer__album.hci.json,1986,peter gabriel,sledgehammer,0.8299674385105655,0.41553068467946,0.4777073985786525,0.3715348003179351,0.8584944927853129,7.3041449020376e-10,0.5852606708922576,0.558681237557501,97.50884433962264,292.75718820861675,-17.955541464201364,0.4777073985786525,0.3715348003179351,0.568613920127174,4AUS8KNz7zX8XFu9L38GT0,96.319,311.986,-7.561,0.641,0.682,0.468,1.2353163338724846,-6.163357263269261,-10.394541464201364,-0.1632926014213475,-0.31046519968206493,0.10061392012717402,53.416844544969436,26.19387953961813,FAIL,1986,16,Sledgehammer,Peter Gabriel,1,21,1424.0,0.6153846153846154,0.5,1.0,0.6576923076923078,0.1264020251430523,0.5409884690121404,6,56,So (25th Anniversary Deluxe Edition),Peter Gabriel,4AUS8KNz7zX8XFu9L38GT0,Sledgehammer - 2012 Remaster,61.0,1986-05-19
features_output/2025/11/22/1986/1986_prince_and_the_revolution__kiss__album/1986_prince_and_the_revolution__kiss__album.hci.json,1986,prince and the revolution,kiss,1.0,0.5310814486262796,0.5809283763142681,0.4188445666041449,0.999766568313732,0.021491432080212848,0.9996926215910155,0.6655316951680363,112.34714673913044,225.88371882086167,-18.699084204670054,0.5809283763142681,0.4188445666041449,0.587537826641658,62LJFaYihsdVrrkgUOJC05,111.485,226.24,-12.238,0.898,0.271,0.742,0.7733298104053798,-0.15747930478179603,-6.461084204670055,-0.31707162368573194,0.14784456660414486,-0.154462173358342,264.3560241748731,101.92307692307692,FAIL,1986,27,Kiss,Prince And The Revolution,1,18,1358.0,0.33333333333333337,0.42857142857142855,1.0,0.49523809523809526,-0.7477896808197889,0.27445683168396,3,67,Parade - Music from the Motion Picture Under the Cherry Moon,Prince,62LJFaYihsdVrrkgUOJC05,Kiss,74.0,1986-03-31
features_output/2025/11/22/1986/1986_robert_palmer__addicted_to_love__album/1986_robert_palmer__addicted_to_love__album.hci.json,1986,robert palmer,addicted to love,0.9685751792255223,0.488169402731915,0.4749746638477545,0.3700567424896915,0.8732214682704842,2.997385230526013e-24,0.9996926215910155,0.5842923884630287,112.34714673913044,363.34585034013605,-19.345583814705673,0.4749746638477545,0.3700567424896915,0.5680226969958766,5izGeTxueiFX1UPFGohY9w,111.617,363.64,-13.415,0.702,0.578,0.975,0.6541537034057829,-0.08089034755910605,-5.930583814705674,-0.22702533615224546,-0.20794325751030845,-0.4069773030041234,28.74109020749685,22.134422137906494,FAIL,1986,6,Addicted To Love,Robert Palmer,1,22,1508.0,0.8717948717948718,0.5238095238095238,1.0,0.7930402930402931,0.8547308534480569,0.7523434652172304,8,46,Riptide,"Robert Palmer, Eric 'ET' Thorngren",5izGeTxueiFX1UPFGohY9w,Addicted To Love,65.0,1985-01-01
features_output/2025/11/22/1986/1986_robert_palmer__i_didn_t_mean_to_turn_you_on__album/1986_robert_palmer__i_didn_t_mean_to_turn_you_on__album.hci.json,1986,robert palmer,i didnt mean to turn you on,0.9495766856039605,0.47821305964112054,0.5008616861006159,0.3823931767434414,0.01824196478305878,0.02407567762401959,0.8428915398215626,0.6190562775570836,120.18531976744185,225.14068027210885,-22.336723396657348,0.5008616861006159,0.3823931767434414,0.5729572706973766,4JF9MKFo5i85o5ap1JHKYE,120.657,224.8,-15.589,0.68,0.485,0.967,-0.39092653767136815,0.15154816374948446,-6.7477233966573475,-0.17913831389938417,-0.10260682325655857,-0.3940427293026234,246.96049217970724,91.95656690315667,FAIL,1986,28,I Didn't Mean To Turn You On,Robert Palmer,2,20,1354.0,0.3076923076923077,0.47619047619047616,0.98989898989899,0.4946830946830947,-0.7507762262263786,0.2736843839592347,3,68,Riptide,Robert Palmer,4JF9MKFo5i85o5ap1JHKYE,I Didn't Mean To Turn You On,50.0,1985-01-01
features_output/2025/11/22/1986/1986_simply_red__holding_back_the_years__album/1986_simply_red__holding_back_the_years__album.hci.json,1986,simply red,holding back the years,0.6782415899277946,0.3360172961801977,0.450522585853301,0.3646768632216432,0.6233416760508987,1.2968728222695762e-06,0.1814242969315739,0.5194787342018458,86.1328125,269.7229931972789,-17.41166271899225,0.450522585853301,0.3646768632216432,0.5658707452886573,1yg7fwwYmx9DQ2TdXUmfpJ,86.035,269.84,-8.885,0.707,0.514,0.524,0.11368919625734111,-0.04336154859214737,-8.52666271899225,-0.25647741414669895,-0.1493231367783568,0.04187074528865731,-4.380780264014655,-10.959387328546317,PASS,1986,9,Holding Back The Years,Simply Red,1,23,1455.0,0.7948717948717949,0.5476190476190477,1.0,0.7617216117216117,0.6862000961542054,0.7093151270220469,8,49,Picture Book (Expanded Version),Simply Red,1yg7fwwYmx9DQ2TdXUmfpJ,Holding Back the Years - 2008 Remaster,75.0,1985
features_output/2025/11/22/1986/1986_sly_fox__let_s_go_all_the_way__album/1986_sly_fox__let_s_go_all_the_way__album.hci.json,1986,sly fox,lets go all the way,0.7922043151264512,0.39574055709979045,0.39687394405041165,0.37450545828876114,0.9927767983935459,2.4535924238877168e-12,0.5852606708922576,0.5178032693648582,97.50884433962264,307.61795918367346,-18.82706775091253,0.39687394405041165,0.37450545828876114,0.5698021833155045,6eLDMmVI7HF7W56cOrJj00,98.25,309.013,-10.221,0.659,0.808,0.796,-0.7543569062364978,-0.4514505267825346,-8.60606775091253,-0.2621260559495884,-0.4334945417112389,-0.22619781668449557,27.342652942600665,12.295943277070243,FAIL,1986,13,Let's Go All The Way,Sly Fox,7,24,1442.0,0.6923076923076923,0.5714285714285714,0.9393939393939394,0.7054612054612054,0.38345398828821786,0.6221044534728949,7,53,Lost Hits Of The 80's (Vol. 2),Sly Fox,6eLDMmVI7HF7W56cOrJj00,Let's Go All The Way,46.0,2012-01-01
features_output/2025/11/22/1986/1986_stacey_q__two_of_hearts__album/1986_stacey_q__two_of_hearts__album.hci.json,1986,stacey q,two of hearts,0.8368597856451538,0.419142685406451,0.5315076407198863,0.36707645655716686,0.6680159860415676,0.002080077836248964,0.4701867510987009,0.6440051862267029,129.19921875,239.2584126984127,-17.50752801382923,0.5315076407198863,0.36707645655716686,0.5668305826228668,2dURQIBrw3XcHyVZlfdpC1,130.154,237.533,-6.716,0.852,0.523,0.65,-0.7335781074726835,0.7263886274381772,-10.791528013829229,-0.32049235928011366,-0.15592354344283316,-0.08316941737713324,74.61720441023188,34.47133394351641,FAIL,1986,19,Two Of Hearts,Stacey Q,3,22,1408.0,0.5384615384615384,0.5238095238095238,0.9797979797979798,0.6223332223332223,-0.06387078271077162,0.47925391342258666,5,59,Better Than Heaven,Stacey Q,2dURQIBrw3XcHyVZlfdpC1,Two of Hearts,65.0,1986-08-18
features_output/2025/11/22/1986/1986_starship__sara__album/1986_starship__sara__album.hci.json,1986,starship,sara,0.8517827682851612,0.42696321781609736,0.4851130588241792,0.3536692132462072,0.7351588881399318,1.243554837543829e-09,0.666291313702421,0.5567057198802221,99.38401442307692,291.2711111111111,-17.654982338364903,0.4851130588241792,0.3536692132462072,0.5614676852984829,0HzjKCZmFhwcO2vnnHpj9q,100.273,292.8,-5.675,0.642,0.805,0.365,-0.8865652537802563,-0.5221615057680671,-11.979982338364902,-0.1568869411758208,-0.45133078675379285,0.1964676852984829,241.45992951726038,78.66822569485133,FAIL,1986,29,Sara,Starship,1,19,1353.0,0.28205128205128205,0.4523809523809524,1.0,0.47673992673992677,-0.8473312392214201,0.24945321387764904,3,69,Knee Deep In The Hoopla,Starship,0HzjKCZmFhwcO2vnnHpj9q,Sara,67.0,1985-09-10
features_output/2025/11/22/1986/1986_steve_winwood__higher_love__album/1986_steve_winwood__higher_love__album.hci.json,1986,steve winwood,higher love,0.9133263385164612,0.45921571701212865,0.5798377769929549,0.38583957469693453,0.21387560980835316,3.4824233133988136e-21,0.666291313702421,0.6233256366804611,99.38401442307692,350.7141950113379,-20.946153927992594,0.5798377769929549,0.38583957469693453,0.5743358298787737,4ZExvJvQXPEeYzGU0N3THi,98.699,351.507,-12.159,0.696,0.78,0.954,0.6940439346669386,-0.22554458052389068,-8.787153927992593,-0.11616222300704504,-0.3941604253030655,-0.3796641701212262,27.304242072549094,19.01579494749113,FAIL,1986,8,Higher Love,Steve Winwood,1,22,1475.0,0.8205128205128205,0.5238095238095238,1.0,0.7673992673992673,0.7167524556636169,0.7174359028790006,8,48,Back In The High Life,Steve Winwood,4ZExvJvQXPEeYzGU0N3THi,Higher Love,67.0,1986-06-30
